            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2454285.500000000, A.D. 2007-Jul-04 00:00:00.0000, -3.658436415171674E+04,  7.854102767652404E+04, -2.899530862263099E+04,
2454286.500000000, A.D. 2007-Jul-05 00:00:00.0000, -6.321076799344367E+03,  6.167707820441726E+04, -2.035085859727865E+04,
2454287.500000000, A.D. 2007-Jul-06 00:00:00.0000, -2.875555194481157E+04,  7.071477349422928E+03, -1.152818140604421E+04,
2454288.500000000, A.D. 2007-Jul-07 00:00:00.0000, -5.297927169395119E+04,  5.669237227404086E+04, -2.676972865625357E+04,
2454289.500000000, A.D. 2007-Jul-08 00:00:00.0000, -4.319965913922628E+04,  7.724447499014411E+04, -2.994810444100215E+04,
2454290.500000000, A.D. 2007-Jul-09 00:00:00.0000, -1.674994008742916E+04,  7.056512290068570E+04, -2.420509419026087E+04,
2454291.500000000, A.D. 2007-Jul-10 00:00:00.0000,  1.041001035220395E+04, -2.797048003781986E+03, -3.006616117718377E+03,
2454292.500000000, A.D. 2007-Jul-11 00:00:00.0000, -5.193663047774922E+04,  4.612565513607250E+04, -2.432153842664880E+04,
2454293.500000000, A.D. 2007-Jul-12 00:00:00.0000, -4.854853957009749E+04,  7.391284307248611E+04, -3.021031854556016E+04,
2454294.500000000, A.D. 2007-Jul-13 00:00:00.0000, -2.637819633639594E+04,  7.579437598081434E+04, -2.711580225605561E+04,
2454295.500000000, A.D. 2007-Jul-14 00:00:00.0000,  9.580058884982613E+03,  3.623874689079439E+04, -1.220683758630901E+04,
2454296.500000000, A.D. 2007-Jul-15 00:00:00.0000, -4.787646278620667E+04,  3.342202208826531E+04, -2.079174432531404E+04,
2454297.500000000, A.D. 2007-Jul-16 00:00:00.0000, -5.255763447569733E+04,  6.858310170396438E+04, -2.975950714008144E+04,
2454298.500000000, A.D. 2007-Jul-17 00:00:00.0000, -3.494333278040891E+04,  7.799341286332993E+04, -2.919809613143714E+04,
2454299.500000000, A.D. 2007-Jul-18 00:00:00.0000, -1.955793377688955E+03,  5.473459706130347E+04, -1.852548087371573E+04,
2454300.500000000, A.D. 2007-Jul-19 00:00:00.0000, -3.910190414609125E+04,  1.788856836837609E+04, -1.579024194954283E+04,
2454301.500000000, A.D. 2007-Jul-20 00:00:00.0000, -5.487109086601183E+04,  6.121553863411240E+04, -2.854287003162487E+04,
2454302.500000000, A.D. 2007-Jul-21 00:00:00.0000, -4.228359444531572E+04,  7.779336014601543E+04, -3.049708513739950E+04,
2454303.500000000, A.D. 2007-Jul-22 00:00:00.0000, -1.319598845657642E+04,  6.613066710676179E+04, -2.313086116440904E+04,
2454304.500000000, A.D. 2007-Jul-23 00:00:00.0000, -1.965378320481871E+04, -7.615316972277046E+02, -8.319693428948587E+03,
2454305.500000000, A.D. 2007-Jul-24 00:00:00.0000, -5.508579871736390E+04,  5.188163320764747E+04, -2.654862660051267E+04,
2454306.500000000, A.D. 2007-Jul-25 00:00:00.0000, -4.841590854305329E+04,  7.545437541305540E+04, -3.113296573413910E+04,
2454307.500000000, A.D. 2007-Jul-26 00:00:00.0000, -2.363224582061934E+04,  7.307042904048148E+04, -2.657620349945179E+04,
2454308.500000000, A.D. 2007-Jul-27 00:00:00.0000,  1.367779217946322E+04,  1.894109474750558E+04, -7.688953556925503E+03,
2454309.500000000, A.D. 2007-Jul-28 00:00:00.0000, -5.272642021211767E+04,  4.055979127258850E+04, -2.350752913192506E+04,
2454310.500000000, A.D. 2007-Jul-29 00:00:00.0000, -5.322180146254370E+04,  7.113179509582934E+04, -3.094909758619216E+04,
2454311.500000000, A.D. 2007-Jul-30 00:00:00.0000, -3.299463993043513E+04,  7.664652129041647E+04, -2.908334200178081E+04,
2454312.500000000, A.D. 2007-Jul-31 00:00:00.0000,  2.854021874772076E+03,  4.561916186341881E+04, -1.590250922858574E+04,
2454313.500000000, A.D. 2007-Aug-01 00:00:00.0000, -4.675924064929195E+04,  2.686161972705676E+04, -1.930447973563919E+04,
2454314.500000000, A.D. 2007-Aug-02 00:00:00.0000, -5.646417800397403E+04,  6.481832033226788E+04, -3.007224298595404E+04,
2454315.500000000, A.D. 2007-Aug-03 00:00:00.0000, -4.113381129919091E+04,  7.755436565833229E+04, -3.075711640050177E+04,
2454316.500000000, A.D. 2007-Aug-04 00:00:00.0000, -9.160609522186149E+03,  6.030113704058163E+04, -2.147978855384277E+04,
2454317.500000000, A.D. 2007-Aug-05 00:00:00.0000, -3.441842490808143E+04,  1.028979501562968E+04, -1.334275533151164E+04,
2454318.500000000, A.D. 2007-Aug-06 00:00:00.0000, -5.779116395561751E+04,  5.657598310290513E+04, -2.839706891864268E+04,
2454319.500000000, A.D. 2007-Aug-07 00:00:00.0000, -4.801724018094705E+04,  7.624275434168796E+04, -3.167187516427112E+04,
2454320.500000000, A.D. 2007-Aug-08 00:00:00.0000, -2.044254231745182E+04,  6.933501250117600E+04, -2.558917677630829E+04,
2454321.500000000, A.D. 2007-Aug-09 00:00:00.0000, -2.855788924280802E+03, -6.120389283975555E+03, -4.258001567266333E+03,
2454322.500000000, A.D. 2007-Aug-10 00:00:00.0000, -5.682065961139365E+04,  4.649826254713081E+04, -2.583535521170838E+04,
2454323.500000000, A.D. 2007-Aug-11 00:00:00.0000, -5.362788021155390E+04,  7.288723519306589E+04, -3.185966987574904E+04,
2454324.500000000, A.D. 2007-Aug-12 00:00:00.0000, -3.067177267004520E+04,  7.439404582672004E+04, -2.861756599235745E+04,
2454325.500000000, A.D. 2007-Aug-13 00:00:00.0000,  8.066700040064961E+03,  3.273521332875870E+04, -1.213676145032986E+04,
2454326.500000000, A.D. 2007-Aug-14 00:00:00.0000, -5.296600828878316E+04,  3.430413402868166E+04, -2.220900843586388E+04,
2454327.500000000, A.D. 2007-Aug-15 00:00:00.0000, -5.774215619612672E+04,  6.752347508808780E+04, -3.129260775973995E+04,
2454328.500000000, A.D. 2007-Aug-16 00:00:00.0000, -3.957840728218823E+04,  7.649094332316352E+04, -3.070220837473299E+04,
